Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
XAU,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4541.148454613898,4448.351545386102,4587.546909227796,4401.953090772204,DEC26,SEP26,2026-09-04,2026-11-23,4494.75,4164.675002145398,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;AUG26=SERIES_FORWARD_CLUSTER;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4494.6;SEP26=4494.75;AUG26=4484.9;NOV26=4529.7;DEC26=4529.7;JAN27=4566.55;OCT27=5008;FEB28=4486.9;JUN27=4637.4;FEB27=4567.05;MAR27=4601.35;APR27=4601.3;MAY27=4634.9;DEC27=4758.5;JUL27=5009.8;AUG27=5444.8;SEP27=5388;DEC28=5651.8;JAN28=5630.6,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-08,5,82,0.0,NONE,5718,5303,0,41,374,NONE,MMG,OK,NONE,NONE,2026-08-28
